timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-27T10:05:12,codecarbon,,4.445092916488648,0.0001117585565431,2.5142006847283283e-05,140.0,0.0,2.9040427207946777,0.0001728575574027,0,3.5853056046940425e-06,0.0001764428630074,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:06:10,codecarbon,0d5b021d-f9a3-46a2-884e-ab8143b5a908,0.000791311264038,1.4679449984791541e-08,1.8550791138599304e-05,140.0,0.0,2.9040427207946777,2.3040506574842667e-08,0,1.352059862824717e-10,2.3175712561125138e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:06:10,codecarbon,,4.362786293029785,0.0001096894635706,2.514206660681238e-05,140.0,0.0,2.9040427207946777,0.0001696572356753,0,3.5189719707412337e-06,0.0001731762076461,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:08:51,codecarbon,7260bb66-2491-49cf-b9da-c1a96a23a8db,0.0010502338409423,2.033990804278168e-08,1.936702784641801e-05,140.0,0.0,2.9040427207946777,3.1922923194037546e-08,0,1.8944224251526976e-10,3.2112365436552824e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:08:51,codecarbon,,4.425331592559815,0.0001112610303654,2.5141851641700607e-05,140.0,0.0,2.9040427207946777,0.0001720882640944,0,3.569111466356958e-06,0.0001756573755608,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:23:29,codecarbon,3919a0f8-fa3d-4a98-a4d7-3f952fbfcb6c,0.0010473728179931,2.0166943363938618e-08,1.925478971526092e-05,140.0,0.0,2.9040427207946777,3.1663311852349184e-08,0,1.7597934203195108e-10,3.1839291194381126e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:23:29,codecarbon,,4.457804203033447,0.0001120784522866,2.5142076049551687e-05,140.0,0.0,2.9040427207946777,0.0001733523302608,0,3.595579721034312e-06,0.0001769479099818,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:24:51,codecarbon,2131aec0-9006-404e-85aa-bf92edf48808,0.0009887218475341,1.9261178027209312e-08,1.948088643458793e-05,140.0,0.0,2.9040427207946777,3.0272536807590064e-08,0,1.3674460348056527e-10,3.0409281411070626e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:24:51,codecarbon,,4.376165151596069,0.0001100249474013,2.514186361573525e-05,140.0,0.0,2.9040427207946777,0.0001701761987474,0,3.5296661295765822e-06,0.0001737058648769,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:35:36,codecarbon,565e5187-683a-4a48-89e5-6e3deff38752,0.0044863224029541,1.0612647254632589e-07,2.365556083897246e-05,140.0,0.0,2.9040427207946777,1.6481611463758682e-07,0,2.734892069611305e-09,1.6755100670719814e-07,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
